selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,EC-F-Azogues,ec;f;azogues,2023-11-30,f
t,1,EC-F-Biblian,EC-F-BIB,2022-09-14,f
t,5,EC-F-Biblian,ec;canar;biblian,2023-11-30,f
t,5,EC-F-Biblian,ec;f;biblian,2023-11-30,f
t,1,EC-F-Canar,EC-F-CAR,2022-09-14,f
t,5,EC-F-Canar,ec;canar;canar,2023-11-30,f
t,5,EC-F-Canar,ec;f;canar,2023-11-30,f
t,1,EC-F-CantonSuscal,EC-F-CSL,2022-09-14,f
t,5,EC-F-CantonSuscal,ec;canar;canton.suscal,2023-11-30,f
t,5,EC-F-CantonSuscal,ec;f;canton.suscal,2023-11-30,f
t,1,EC-F-Deleg,EC-F-DEL,2022-09-14,f
t,5,EC-F-Deleg,ec;canar;deleg,2023-11-30,f
t,5,EC-F-Deleg,ec;f;deleg,2023-11-30,f
t,1,EC-F-ElTambo,EC-F-ETB,2022-09-14,f
t,5,EC-F-ElTambo,ec;canar;el.tambo,2023-11-30,f
t,5,EC-F-ElTambo,ec;f;el.tambo,2023-11-30,f
t,1,EC-F-LaTroncal,EC-F-LTL,2022-09-14,f
t,5,EC-F-LaTroncal,ec;canar;la.troncal,2023-11-30,f
t,5,EC-F-LaTroncal,ec;f;la.troncal,2023-11-30,f
t,5,EC-G,ec;g,2023-11-30,f
t,5,EC-G,ec;guayas,2023-11-30,f
t,1,EC-G-AlfredoBaquerizoMoreno,EC-G-ABM,2022-09-14,f
t,5,EC-G-AlfredoBaquerizoMoreno,ec;g;alfredo.baquerizo.moreno,2023-11-30,f
t,5,EC-G-AlfredoBaquerizoMoreno,ec;guayas;alfredo.baquerizo.moreno,2023-11-30,f
t,1,EC-G-Balao,EC-G-BAL,2022-09-14,f
t,5,EC-G-Balao,ec;g;balao,2023-11-30,f
t,5,EC-G-Balao,ec;guayas;balao,2023-11-30,f
t,1,EC-G-Balzar,EC-G-BAZ,2022-09-14,f
t,5,EC-G-Balzar,ec;g;balzar,2023-11-30,f
t,5,EC-G-Balzar,ec;guayas;balzar,2023-11-30,f
t,1,EC-G-CantonColimes,EC-G-CCS,2022-09-14,f
t,5,EC-G-CantonColimes,ec;g;canton.colimes,2023-11-30,f
t,5,EC-G-CantonColimes,ec;guayas;canton.colimes,2023-11-30,f
t,1,EC-G-CantonGeneralAntonioElizalde,EC-G-CGE,2022-09-14,f
t,5,EC-G-CantonGeneralAntonioElizalde,"ec;g;canton.general.antonio.e
lizalde",2023-11-30,f
t,5,EC-G-CantonGeneralAntonioElizalde,"ec;guayas;canton.general.antonio.e
lizalde",2023-11-30,f
t,1,EC-G-CantonIsidroAyora,EC-G-CIA,2022-09-14,f
t,5,EC-G-CantonIsidroAyora,ec;g;canton.isidro.ayora,2023-11-30,f
t,5,EC-G-CantonIsidroAyora,ec;guayas;canton.isidro.ayora,2023-11-30,f
t,1,EC-G-CantonLomasSargentillo,EC-G-CLS,2022-09-14,f
t,5,EC-G-CantonLomasSargentillo,ec;g;canton.lomas.sargentillo,2023-11-30,f
t,5,EC-G-CantonLomasSargentillo,ec;guayas;canton.lomas.sargentillo,2023-11-30,f
t,1,EC-G-CoronelMarcelinoMariduena,EC-G-CMM,2022-09-14,f
t,5,EC-G-CoronelMarcelinoMariduena,ec;g;coronel.marcelino.mariduena,2023-11-30,f
t,5,EC-G-CoronelMarcelinoMariduena,ec;guayas;coronel.marcelino.mariduena,2023-11-30,f
t,1,EC-G-Daule,EC-G-DAU,2022-09-14,f
t,5,EC-G-Daule,ec;g;daule,2023-11-30,f
t,5,EC-G-Daule,ec;guayas;daule,2023-11-30,f
t,1,EC-G-Duran,EC-G-DUR,2022-09-14,f
t,5,EC-G-Duran,ec;g;duran,2023-11-30,f
t,5,EC-G-Duran,ec;guayas;duran,2023-11-30,f
t,1,EC-G-ElEmpalme,EC-G-ELE,2022-09-14,f
t,5,EC-G-ElEmpalme,ec;g;el.empalme,2023-11-30,f
t,5,EC-G-ElEmpalme,ec;guayas;el.empalme,2023-11-30,f
t,1,EC-G-ElTriunfo,EC-G-ETF,2022-09-14,f
t,5,EC-G-ElTriunfo,ec;g;el.triunfo,2023-11-30,f
t,5,EC-G-ElTriunfo,ec;guayas;el.triunfo,2023-11-30,f
t,1,EC-G-Guayaquil,EC-G-GYL,2022-09-14,f
t,5,EC-G-Guayaquil,ec;g;guayaquil,2023-11-30,f
t,5,EC-G-Guayaquil,ec;guayas;guayaquil,2023-11-30,f
t,1,EC-G-Milagro,EC-G-MIL,2022-09-14,f
t,5,EC-G-Milagro,ec;g;milagro,2023-11-30,f
t,5,EC-G-Milagro,ec;guayas;milagro,2023-11-30,f
t,1,EC-G-Naranjal,EC-G-NAR,2022-09-14,f
t,5,EC-G-Naranjal,ec;g;naranjal,2023-11-30,f
t,5,EC-G-Naranjal,ec;guayas;naranjal,2023-11-30,f
t,1,EC-G-Naranjito,EC-G-NAJ,2022-09-14,f
t,5,EC-G-Naranjito,ec;g;naranjito,2023-11-30,f
t,5,EC-G-Naranjito,ec;guayas;naranjito,2023-11-30,f
t,1,EC-G-Nobol,EC-G-NOB,2022-09-14,f
t,5,EC-G-Nobol,ec;g;nobol,2023-11-30,f
t,5,EC-G-Nobol,ec;guayas;nobol,2023-11-30,f
t,1,EC-G-Palestina,EC-G-PAL,2022-09-14,f
t,5,EC-G-Palestina,ec;g;palestina,2023-11-30,f
t,5,EC-G-Palestina,ec;guayas;palestina,2023-11-30,f
t,1,EC-G-PedroCarbo,EC-G-PCO,2022-09-14,f
t,5,EC-G-PedroCarbo,ec;g;pedro.carbo,2023-11-30,f
t,5,EC-G-PedroCarbo,ec;guayas;pedro.carbo,2023-11-30,f
t,1,EC-G-Playas,EC-G-PLS,2022-09-14,f
t,5,EC-G-Playas,ec;g;playas,2023-11-30,f
t,5,EC-G-Playas,ec;guayas;playas,2023-11-30,f
t,1,EC-G-Salitre,EC-G-SAL,2022-09-14,f
t,5,EC-G-Salitre,ec;g;salitre,2023-11-30,f
t,5,EC-G-Salitre,ec;guayas;salitre,2023-11-30,f
t,1,EC-G-Samborondon,EC-G-SAM,2022-09-14,f
t,5,EC-G-Samborondon,ec;g;samborondon,2023-11-30,f
t,5,EC-G-Samborondon,ec;guayas;samborondon,2023-11-30,f
t,1,EC-G-SanJacintoYaguachi,EC-G-SJY,2022-09-14,f
t,5,EC-G-SanJacintoYaguachi,ec;g;san.jacinto.yaguachi,2023-11-30,f
t,5,EC-G-SanJacintoYaguachi,ec;guayas;san.jacinto.yaguachi,2023-11-30,f
t,1,EC-G-SantaLucia,EC-G-SLA,2022-09-14,f
t,5,EC-G-SantaLucia,ec;g;santa.lucia,2023-11-30,f
t,5,EC-G-SantaLucia,ec;guayas;santa.lucia,2023-11-30,f
t,1,EC-G-SimonBolivar,EC-G-SBR,2022-09-14,f
t,5,EC-G-SimonBolivar,ec;g;simon.bolivar,2023-11-30,f
t,5,EC-G-SimonBolivar,ec;guayas;simon.bolivar,2023-11-30,f
t,5,EC-H,ec;chimborazo,2023-11-30,f
t,5,EC-H,ec;h,2023-11-30,f
t,1,EC-H-Alausi,EC-H-ALA,2022-09-14,f
t,5,EC-H-Alausi,ec;chimborazo;alausi,2023-11-30,f
t,5,EC-H-Alausi,ec;h;alausi,2023-11-30,f
t,1,EC-H-CantonChambo,EC-H-CCO,2022-09-14,f
t,5,EC-H-CantonChambo,ec;chimborazo;canton.chambo,2023-11-30,f
t,5,EC-H-CantonChambo,ec;h;canton.chambo,2023-11-30,f
t,1,EC-H-CantonCumanda,EC-H-CCA,2022-09-14,f
t,5,EC-H-CantonCumanda,ec;chimborazo;canton.cumanda,2023-11-30,f
t,5,EC-H-CantonCumanda,ec;h;canton.cumanda,2023-11-30,f
t,1,EC-H-CantonPenipe,EC-H-CPE,2022-09-14,f
t,5,EC-H-CantonPenipe,ec;chimborazo;canton.penipe,2023-11-30,f
t,5,EC-H-CantonPenipe,ec;h;canton.penipe,2023-11-30,f
t,1,EC-H-Chunchi,EC-H-CHI,2022-09-14,f
t,5,EC-H-Chunchi,ec;chimborazo;chunchi,2023-11-30,f
t,5,EC-H-Chunchi,ec;h;chunchi,2023-11-30,f
t,1,EC-H-Colta,EC-H-COA,2022-09-14,f
t,5,EC-H-Colta,ec;chimborazo;colta,2023-11-30,f
t,5,EC-H-Colta,ec;h;colta,2023-11-30,f
t,1,EC-H-Guamote,EC-H-GUE,2022-09-14,f
t,5,EC-H-Guamote,ec;chimborazo;guamote,2023-11-30,f
t,5,EC-H-Guamote,ec;h;guamote,2023-11-30,f
t,1,EC-H-Guano,EC-H-GUO,2022-09-14,f
t,5,EC-H-Guano,ec;chimborazo;guano,2023-11-30,f
t,5,EC-H-Guano,ec;h;guano,2023-11-30,f
t,1,EC-H-Pallatanga,EC-H-PAA,2022-09-14,f
t,5,EC-H-Pallatanga,ec;chimborazo;pallatanga,2023-11-30,f
t,5,EC-H-Pallatanga,ec;h;pallatanga,2023-11-30,f
t,1,EC-H-Riobamba,EC-H-RIO,2022-09-14,f
t,5,EC-H-Riobamba,ec;chimborazo;riobamba,2023-11-30,f
t,5,EC-H-Riobamba,ec;h;riobamba,2023-11-30,f
t,5,EC-I,ec;i,2023-11-30,f
t,5,EC-I,ec;imbabura,2023-11-30,f
t,1,EC-I-Atuntaqui,EC-I-ATI,2022-09-14,f
